,TF-IDF
ugly,4.448981682739378
green,4.437395572928326
face,4.386787735991523
god,4.371215367819273
placed,4.368470290356785
seemed,4.368113401238948
deep,4.367321331630016
lonely,4.325709565261372
tired,4.325333084795144
wine,4.308805430547047
sea,4.3006750198976
forth,4.296326804274269
thus,4.275598560291128
story,4.238227842251798
people,4.237620901748157
piece,4.203823037626638
black,4.1874659062522515
round,4.161251170081108
lie,4.147614490958774
replied,4.1366896216691025
tiny,4.132063933547215
word,4.130866689157521
elsie,4.111988567748111
tailor,4.111310450385703
able,4.103580769514897
sorry,4.093550503169016
sun,4.069404636858616
better,4.067423305290998
fisherman,4.060928071761246
castle,4.040130236502891
ground,4.0259867616240355
corner,4.021673363070424
christina,4.021440334336879
snow,4.0018828077874105
year,3.9985959412507284
light,3.994362794679777
always,3.9868749626591047
table,3.9819719893743746
happened,3.9391406443062387
sighed,3.9334270220313154
youth,3.93113254759943
swallow,3.9148657841233687
sick,3.8531926549402318
men,3.848369369882154
die,3.8015645584034554
everything,3.7920712284941582
thee,3.7869834013110766
want,3.7634693824411616
church,3.7632074066946086
kind,3.76267376329052
soldier,3.7419418774948903
thou,3.74175365542
length,3.739117150054455
golden,3.7363989100901667
really,3.725664531837801
fast,3.708532280076522
hans,3.7062846099006257
anything,3.7060096376499074
side,3.7033736345563812
miserable,3.701320529069875
open,3.6562344508637707
near,3.651491538404329
forgotten,3.632883841709777
already,3.6100668997778578
around,3.609877584060432
certainly,3.6044229022195187
therefore,3.6024057500068225
behind,3.594257411233335
withered,3.5690062709392603
whom,3.5665414349097024
peter,3.563435575050391
grieved,3.5101810002003107
cat,3.509311138377858
loved,3.4916376326207494
walked,3.4813591800676686
clothes,3.47729073626777
read,3.4667720124623567
love,3.4525248672516993
save,3.423170509733644
married,3.4223470218325738
small,3.420173266323912
along,3.4026198188996375
winter,3.391322103966399
first,3.379831307834573
care,3.369799336236867
understand,3.352632271772994
often,3.3520435475688637
rather,3.3475669847202414
until,3.3436649747658134
indeed,3.339835958532065
journey,3.338115276864982
work,3.3298616361021898
pocket,3.322053144102441
sweet,3.3213877995887486
free,3.3171445166222275
others,3.314682352071624
bell,3.3101055452646446
hear,3.308147322369809
keep,3.3061006384997564
rolled,3.293525548574614
things,3.2752525568901643
met,3.2739028140007966
princess,3.2698897639460323
dry,3.262598733077576
next,3.251384615095027
palace,3.243216608005749
hunger,3.2377594367218934
fresh,3.2345353616120573
youngest,3.22877318961579
air,3.220230644983189
bread,3.215010034429727
almost,3.212804275093907
speak,3.207329660547151
hen,3.2066578210190864
part,3.2047508139875296
heavy,3.19659697251909
cock,3.19084284993706
field,3.1838859933919106
sa,3.178431478751052
friend,3.1728207132910464
new,3.172566147025209
sung,3.1721049092138762
bitterly,3.1687345902973196
kissed,3.164460441246937
cheeks,3.1602177868045453
maid,3.1478677770353873
birds,3.144380870715071
queen,3.141773941795436
sister,3.140909357922201
lying,3.1296905445968917
poverty,3.125229589689968
end,3.125157344571581
master,3.1219860492046165
gold,3.1129021855983225
such,3.1127918524221716
land,3.112071018759716
drink,3.1103339460967847
dog,3.0927869553226333
high,3.09166248395202
likewise,3.086832838161679
towards,3.0828118427018105
return,3.0769047321863416
feet,3.075168125192179
melancholy,3.0661873662958894
plant,3.0529505487055433
horse,3.040267934340927
few,3.032644764861185
food,2.988887786967546
strange,2.9860116995464066
fine,2.9827524065516813
words,2.9442197251200106
use,2.9394281179811887
unhappy,2.9267073239681403
coat,2.915909353143153
cook,2.9095608664570745
pleasant,2.903382736874555
anne,2.89146005341996
lisbeth,2.89146005341996
neither,2.8910288996350038
opened,2.887393262085888
emperor,2.868766429878173
half,2.8537328399520234
bury,2.8421205044350235
weather,2.840169284657352
same,2.826507037964399
wandered,2.8250247729938627
crept,2.8102506649658165
covered,2.804926088704465
themselves,2.7928619633859104
true,2.791671758252904
creature,2.787473276310206
stream,2.7822860184886298
carry,2.7811557523570976
sake,2.7751451726021634
ought,2.7679298242525276
since,2.76385680529739
those,2.762175815865477
best,2.7483409860699095
nest,2.739740446340036
duckling,2.738440357704105
kept,2.7338310262145797
six,2.7316775560133766
sing,2.7177038940327023
book,2.698494099208371
brothers,2.698334413158685
sorrowful,2.6867935234122244
marry,2.6808296511441956
don,2.6680764800547507
hansel,2.6655804571443347
paper,2.663261368426161
turned,2.6566193031202348
tower,2.645237671059891
grass,2.6399389111876626
sisters,2.639935568070207
happy,2.6393504901617466
wolf,2.632191812582764
broken,2.619607477708864
hungry,2.6180728815438985
myself,2.612510155699794
lily,2.6075159230485214
buried,2.604206501804752
tall,2.583251822535442
cut,2.5830114100664807
sang,2.5688186744044565
mouse,2.562606543448709
obliged,2.5602746396466842
among,2.5557278084520942
roses,2.5537075349482334
across,2.5513699678908015
rich,2.5481808995916317
churchyard,2.5404630516456796
soul,2.536828594996997
pot,2.52630966566058
daisy,2.524711067182648
ate,2.5207567283898022
sought,2.5184065641528885
hut,2.5180848380447953
top,2.517409949377814
trees,2.512920718674826
past,2.51012999556691
late,2.510066134695829
sounded,2.5030107523983394
itself,2.493811304665222
pretty,2.49304010088626
thy,2.4912505663566535
daughters,2.489565066023188
full,2.4868353382774595
lady,2.473426832039705
lips,2.471627757018564
most,2.4672320060008586
lord,2.4613879051813026
sorrowfully,2.460341834632371
play,2.4519391569394817
standing,2.451406550935044
feeling,2.4433891677495057
thinking,2.442971911592366
town,2.439743448578803
seated,2.437706703710917
begged,2.4333870274851304
reason,2.4244823417838326
bitter,2.423876031954244
awoke,2.4159592158162315
street,2.40265123838488
plucked,2.3996426711801764
against,2.3978797044450393
whose,2.395165381675847
song,2.3947981015680657
mournfully,2.3900050332228218
stay,2.3854594756158227
low,2.3662079571782555
folded,2.361433155847555
closed,2.3578071323900383
pieces,2.3510418912680864
nearly,2.3492859813066826
fish,2.3477900020154587
without,2.3456936976061606
mice,2.3427074104011814
christmas,2.341442422065825
threw,2.3297064410740678
thoughts,2.3260933425131163
summer,2.312917913714069
right,2.312422439004155
pain,2.303600231204457
ball,2.2943652228649745
exclaimed,2.293201972656629
allowed,2.2899887812299413
unable,2.2862567523401753
carriage,2.280889198279536
ducks,2.279057445872282
merchant,2.276821074725393
thing,2.2726486450773327
single,2.267000444581137
body,2.2540741318930966
joy,2.236552646482819
rain,2.2365065944301663
bottle,2.230424465597739
mind,2.2244014870822246
road,2.2134010949989658
spoke,2.2129722128935625
burning,2.2095217996314833
country,2.192915095763638
suffered,2.1885612265409367
liked,2.1777015773648123
raven,2.17639097546377
skin,2.1753642837258713
everywhere,2.1742839261200966
cake,2.170096644469061
service,2.165677449488974
spot,2.159744779879079
hope,2.153300650058189
letter,2.1507070399567643
deal,2.142475572043417
sunshine,2.138092165135408
chanticleer,2.1354596489899
grown,2.133227240569582
slept,2.1302279410343776
close,2.129638815607732
wide,2.1276803949405516
mourning,2.1261272164462004
terrible,2.114220915637482
silent,2.1073589895577465
grow,2.1072097126140217
trouble,2.1068932021030027
voice,2.102924520374839
laughed,2.0976855185689596
hair,2.0807928015693977
saying,2.077966494416706
dearest,2.077744516331906
reached,2.0772441344356385
caught,2.076277388494006
misery,2.073814203417245
tin,2.0730974806050964
afraid,2.0723240679926374
name,2.071095594854713
none,2.0679618148062033
dinner,2.056384461528219
big,2.0511162919340347
drove,2.0487422329227787
ida,2.046911710223633
power,2.043062561303251
ice,2.039029677498362
held,2.0385141914809775
prayed,2.0272597512742943
maiden,2.0178401208431107
butterfly,2.014973423729706
wants,2.0081946028288504
sent,2.0038157045073044
break,1.9992836300407084
wild,1.9989960094686587
led,1.9970431164447475
presently,1.996560319965926
worse,1.9938535415960796
suffer,1.9888529118306977
blood,1.988560308939724
four,1.9846212855801864
sadly,1.9798756563290245
promised,1.9788120203019641
stone,1.956891319166594
apple,1.953588990712331
wealth,1.9532828045669255
drew,1.9520101400453052
vain,1.9512316696356682
fall,1.9507386687059718
roof,1.947594274637468
within,1.9467910426737838
nights,1.9380068670428994
tear,1.9259443869409776
eldest,1.9195794872437104
blue,1.915190492791866
following,1.9057043046225433
shed,1.904096931484872
wretched,1.9006415324563437
followed,1.8999064114601198
marleen,1.8994076729681484
dwarf,1.8986511142258988
legs,1.8979114424354562
fly,1.897363191454017
making,1.8928293826941613
remain,1.8863664184352529
twist,1.8780595800102513
stuck,1.8746946655645875
amongst,1.8734487069521275
listened,1.871930046423382
pig,1.8702304726220504
clever,1.8701184804197009
glass,1.8659925921234295
weak,1.8656640709690862
blew,1.8645948537516848
beside,1.8597440806095287
outside,1.857492407146596
buy,1.856702741456715
raised,1.8561495347116304
bloom,1.8519241149215553
seized,1.849803397180807
boys,1.836266615527337
gloomy,1.8331062495719208
matter,1.8176387715653683
walk,1.808956715292661
seven,1.8085841150409285
history,1.8066945725292338
horses,1.803043254149505
used,1.8024031147277852
ring,1.7967982911670393
reach,1.7963189198441334
arms,1.7924953404054513
straw,1.78935010779143
wings,1.7881691410223572
pastor,1.7873646815041482
waiting,1.7859754523241003
mourned,1.782260799588312
empty,1.7815896280889345
grey,1.7777268666562769
bowed,1.777154966722767
frozen,1.7749157997839182
front,1.7692307908676963
peace,1.7688111937299684
drowned,1.7576748235554223
stayed,1.7512541055550537
court,1.7477171087701349
happiness,1.745521764495538
alive,1.7452235995033143
beginning,1.738550324985746
although,1.7365816059220176
shook,1.7362911123360478
partlet,1.7352506226797337
kill,1.7317955790323885
yard,1.7287269180481217
five,1.7285290011695418
run,1.7272239777646377
merry,1.7266237256148254
desire,1.724591660587724
sophy,1.723657112900333
sigh,1.7175664941685647
moment,1.7131263447877856
nowhere,1.7115398981757577
mean,1.7113204814722678
times,1.7106775803737337
parents,1.7096654724847797
sit,1.7071636159658545
searched,1.7063476502331627
yonder,1.7022114345977368
loudly,1.7007236272742081
daily,1.700130535749594
sparrow,1.6991483587942753
earn,1.6982263851168113
easily,1.6978356952580662
thirst,1.6970230561359927
pass,1.6953942719878703
cross,1.6837249793119518
played,1.682119538518978
bright,1.6813741203352495
looks,1.6813313243455226
marriage,1.6746435259176269
though,1.6738590474195185
hundred,1.6735706991524901
pigling,1.6729215045942483
bland,1.6729215045942483
willow,1.672775261188864
brightly,1.6712820392325798
mole,1.6660843962618153
friends,1.6624499464574596
bad,1.662322614099096
wall,1.6520009436528822
collar,1.6517797311528652
shirt,1.6517797311528652
doubt,1.6503424348800284
exhausted,1.6498598115823706
hearts,1.645912178606278
burst,1.6443470417835397
tore,1.639554437109327
sound,1.6393964415980697
cow,1.6313434554061315
showed,1.6241828692275828
waggoner,1.6231104118087112
follow,1.6228013723541115
dreams,1.6213325734241681
position,1.621052976167812
picture,1.6175664501574842
forgetting,1.6165635285520457
bit,1.612184192411726
spread,1.6095971141555947
hold,1.6077942450999743
hour,1.606164886600822
huntsman,1.6045924492454533
dust,1.603716583274843
believe,1.598883773406537
fetch,1.593457307868397
ourselves,1.5902460990924285
rushed,1.5821742027634809
shelter,1.5810628946485452
upstairs,1.5806250705589577
pleasure,1.577425517856966
cost,1.5722894394778484
simpkin,1.565149502720334
drop,1.5641279559253138
touched,1.5633211997328649
shut,1.5621341629166368
feathers,1.5599689485207218
above,1.5580498268628578
shepherd,1.552360653426104
arrived,1.5509555259190997
elf,1.5470215803882938
corn,1.5460440909356716
royal,1.545643275776311
stand,1.5452468323569737
tomb,1.5383397144828965
laundress,1.534832562578322
draught,1.53268992992966
thousand,1.5322532017081198
worn,1.5306402309585923
search,1.5289554786475308
noticed,1.5286008273329912
hearse,1.5278489613831305
bare,1.5274186758581623
beloved,1.5268015712739398
chair,1.5255407029162416
cap,1.5226917362223176
trembled,1.522559125361444
funeral,1.5216148236280318
sunk,1.5214639868618067
foot,1.519933597710759
changed,1.518798042554796
entered,1.5185084669289048
miles,1.5073772660473044
endure,1.506517056549272
bacon,1.5058501855031268
happier,1.5028874053275652
lies,1.4984351389571258
terribly,1.4974968186125308
timmy,1.4944048314631377
puggie,1.493713054331534
rosy,1.4918615389072427
molly,1.4907485494435009
less,1.488518210687543
nuts,1.4883929565222564
beasts,1.4862058785247068
sparrows,1.4849011129215755
hung,1.4838169051603045
claus,1.482666281734454
singing,1.4815724996857205
stretched,1.4807789840152181
wrote,1.4792325526408967
family,1.4786354681701097
forced,1.474260956370838
devoured,1.4707854199687054
stalk,1.4666578035846058
arm,1.4634343871048119
need,1.4569841924862887
obtain,1.456020284396506
handkerchief,1.4545464335906684
basket,1.4538411018810942
fields,1.453792633149298
rabbit,1.4519277744509702
limbs,1.4515597702668954
farther,1.4506211898365446
suddenly,1.448022129290493
floor,1.4471683760772271
thirsty,1.4455100325653853
bush,1.4452803355231918
thorns,1.4446644557062331
delaying,1.4426791969374129
bent,1.4419010485595916
shone,1.4376030717201063
deepest,1.4370361513059124
roots,1.4368153253483051
gazed,1.436486988943669
second,1.4356962937262479
yourself,1.4343374470601855
fortune,1.4339462523203335
drive,1.4286521646250154
daa,1.4281284438205224
branch,1.427406369584682
short,1.426974655214314
match,1.4266371995374916
longed,1.4203278224921696
rapunzel,1.4200475671852386
fairy,1.4199064770163625
rate,1.4174700448890292
mournful,1.4149723284106632
washed,1.412719728169941
having,1.4115509388572485
willingly,1.4109050318322234
lark,1.4081873560307612
flying,1.4081010344878264
branches,1.4071750828183376
lives,1.4065078277251897
dying,1.4061803122721057
bought,1.403425696876516
chest,1.4023429286828686
slipped,1.4007802499454478
dress,1.3988058346888235
rope,1.397787447647856
martha,1.3975624096763224
meet,1.3967371507085062
star,1.3963767079411682
faded,1.3961409649624728
blessing,1.3960404114675853
drops,1.3958236092850738
nightcap,1.394794356527166
task,1.3940537346245285
companions,1.3920782520370028
pick,1.3917325725866558
wiped,1.3907377395732292
escaped,1.3897448632369502
person,1.3838653630591229
bushes,1.3828152535110856
axe,1.3823773468785872
petals,1.3808972679566012
present,1.3802663432308342
silver,1.379677615603503
smoke,1.3795945611310092
running,1.3790774822728102
letters,1.3757335578937853
planted,1.3751245066599522
clock,1.372986487823102
sank,1.3714732793102564
turn,1.368071976106707
repeated,1.3672646845680547
misfortune,1.364992988906907
tabitha,1.3614855049570327
living,1.361095945915199
dropped,1.358620869256061
deeply,1.3581712384218583
milk,1.3575473867499082
dish,1.3561376556287987
remember,1.3556532508869514
prison,1.3531558001633246
sorrows,1.3528716121382067
sounds,1.3519973845770075
foreign,1.3518518218874729
expected,1.351802867914687
picked,1.3493845510300495
art,1.3493226090205357
bachelor,1.3480264629953278
skipper,1.3471776210453685
returned,1.3469656092596307
support,1.3457190874396578
loss,1.3441835492576966
early,1.3424007855212812
stop,1.3390403545560363
strength,1.33575660988549
built,1.3352470166556578
fixed,1.3341568940618433
wrong,1.3324660588167427
meantime,1.3322647419463762
worst,1.33177010128624
learn,1.3316911461334882
troubled,1.3287358086169867
recollections,1.3280327149571027
served,1.3280088110209918
gloucester,1.3278613052716233
luck,1.3260390087394431
shore,1.322422543788081
afterwards,1.3198846638360011
falling,1.3180436404722484
advise,1.3166751282115108
seem,1.3114347261759909
bride,1.3112667538739717
beat,1.3103748028168254
surely,1.3076818369090102
pray,1.3044806577625887
call,1.303877042277659
fingers,1.3011938449786555
perhaps,1.300606732103132
fat,1.300415947841441
wash,1.2996083520460013
snowdrop,1.2982863112682517
ilsabill,1.2974664246615721
surrounded,1.293221648307553
filled,1.2928237991534084
whatsoever,1.2925810990613356
windows,1.2909719130503703
eaten,1.2907645710863809
cradle,1.2887780681968177
locked,1.2870880466587462
middle,1.2864469058805252
related,1.2844755732781135
worth,1.2823636413870378
cherry,1.282302342799093
coloured,1.282302342799093
mayor,1.2798355318724923
written,1.2779906846850022
lovely,1.2747648154449511
step,1.2733301139130397
slippers,1.272829684135417
gladly,1.2726529671303881
sweetheart,1.271872882648864
peasant,1.2717830840070934
brave,1.2716967648690694
expressed,1.2709050157039108
dove,1.270380456053975
greatest,1.2676866018205295
scarcely,1.261499874659656
crows,1.2598272514761735
hardly,1.2579423410523245
write,1.2553584466459462
received,1.2535091055573742
wrapped,1.2530241721301285
dream,1.2522748354604354
faithful,1.2461485999761486
loud,1.244223251168102
nice,1.2428537904358128
born,1.242416645719152
moon,1.2409018009587471
au,1.239636896351323
dwell,1.2396208702727975
pipe,1.2387225597407758
morrow,1.2350088424713137
deserted,1.235006803164738
slowly,1.2346797777401304
sometimes,1.231985573429543
kitchen,1.2303718867591076
pride,1.2290120295880311
caused,1.22749977914906
poured,1.2257798919987324
unkind,1.22314568272899
spin,1.223093477155955
dirty,1.2194756425529012
comfort,1.2158240378201266
continued,1.2152251135932166
serve,1.2151799735808293
hearth,1.2151275378737139
struck,1.2128252347668609
alexander,1.2106172167103235
damp,1.2104738953787495
trial,1.2096713105883516
below,1.2062174547478521
stranger,1.2053978130485858
river,1.204247334280205
draw,1.203822837910379
resting,1.2034969145236725
stork,1.2027136981343651
frederick,1.1986484554774874
nearer,1.1984543443535365
houses,1.1980013848906372
lamenting,1.1941466523322375
reigned,1.1935900178451946
toad,1.1893103341086912
widow,1.1861409848702793
hurt,1.1828238048381474
wait,1.1823471697278036
thine,1.1812897080563611
wounded,1.1789860152633225
penny,1.1773218916362185
boat,1.177069378339901
heinel,1.176937217971941
thrown,1.1756007583444867
girls,1.1755172855552696
sight,1.175061271205917
ease,1.1749809350568303
torn,1.1739224935593657
twelve,1.1738608950338172
pale,1.1716617132162301
breast,1.1713837749343443
bundle,1.1706987369119508
autumn,1.1691742021322669
fever,1.167779043916163
cage,1.1667397052528599
heads,1.165874693881561
waldemar,1.1645649524443964
dearly,1.1643682301581397
consolation,1.1643330075080687
watched,1.1633063305906766
pushed,1.1605160957362035
enjoyed,1.1584405949548482
linen,1.156800449437752
shining,1.1566670625908224
pope,1.1550285744472328
engaged,1.1549845160799421
between,1.1547767084201688
servant,1.1535407552948929
ready,1.1528477002249062
twenty,1.1526893668215532
feather,1.1523508013288386
despair,1.151185789779394
unless,1.1508815293335828
lamented,1.1508257994932956
thoughtful,1.1497304842651788
dwarfs,1.1483714375478313
angel,1.1471207970130615
travelled,1.1435666665566888
mercy,1.1435559426353554
dug,1.143465363979281
human,1.1398403391802707
learnt,1.1380220354708208
pulled,1.1375024190822116
alack,1.1372011790621692
smell,1.135809352336718
moor,1.1354946897545173
continually,1.1354094485399777
passes,1.1347623317130642
walking,1.1329870620938445
box,1.1311025704971143
weary,1.1306514087455557
bow,1.1301799292071317
fond,1.1291713813042517
hill,1.1278795643683026
stove,1.1258714649288066
wonderful,1.1191401224007556
juniper,1.1179074966363092
shame,1.1174686246414298
oak,1.1166990166263537
dwelling,1.1150272658905913
whir,1.1146658614717728
captive,1.114212697524595
consequence,1.1139299649128103
experience,1.111916059552362
answer,1.1113960279682145
stolen,1.1108115262526053
agreed,1.1075584653268118
beak,1.1057593880440941
ship,1.1050027856454228
real,1.1048703220987008
sons,1.104745416418116
especially,1.103253760515454
relate,1.1031264315793683
sighs,1.102779366256602
ended,1.1018186808279569
kid,1.0983356168637175
poultry,1.0980165667270216
rampart,1.097324579133077
glittered,1.0970995277577207
inside,1.0970753251696252
unfortunate,1.0963477152049503
credit,1.09346288732622
robbers,1.0930229460612972
shoulder,1.0923537872040203
sew,1.0905631722900313
stag,1.0898937756222358
places,1.0871751630740896
greatly,1.0854808218342693
besides,1.0846554893215097
fate,1.084409134498343
sleeping,1.0843511789559384
doors,1.082741384813557
bottom,1.079787955342548
strong,1.079244584644586
flown,1.0787579454103975
cellar,1.0766834051784344
darkness,1.0754181830753637
visits,1.075029995880701
plenty,1.073433835565489
deeds,1.0714660260882878
imagine,1.070821437688401
pebbles,1.0706357095467611
pious,1.0693926893843715
inn,1.0689964232799933
prince,1.0680275164467157
telling,1.0677593294206318
tweet,1.066571841545474
friendship,1.0624235333218701
seems,1.0613034842615785
painful,1.061032831944699
wet,1.0604763204983647
pudding,1.0602013293228256
sunday,1.058454597793708
market,1.057373822344405
st,1.0566948408862666
midst,1.0560801240117836
hanging,1.0542160801002376
shivered,1.0507460365962833
lifted,1.0498138932521592
merciful,1.0495181301745293
wore,1.0486478629967908
sorrowed,1.048058351648155
smelt,1.0476551866976143
mrs,1.0471666345576376
pecked,1.0462606591092352
fact,1.0443710632874263
recovered,1.0420747954699443
ear,1.0419648326471915
floated,1.0410309966585347
killed,1.040192425611828
grant,1.0395788060415914
impossible,1.0395165546513288
spent,1.0391554516822263
spindle,1.0382446542016635
holle,1.0372316003379687
chinese,1.0368800064876047
rags,1.0362213368213191
tender,1.0355705056505862
vividly,1.0346823473905487
fifty,1.0300158026113548
talers,1.0300158026113548
hast,1.028944223157057
frame,1.0265348516634751
quiet,1.026238373430767
refuse,1.0251826992122026
countries,1.02455124819929
greet,1.024304477620393
school,1.0206962738251504
village,1.0187014582847569
anna,1.0173288022745532
broke,1.0172661896549748
punishment,1.017167809702347
longing,1.0165835619486632
natural,1.016550893502309
coal,1.016474839033324
older,1.0157669315659141
ashes,1.014119299128231
struggling,1.0132723264145465
conversation,1.013043638613009
accustomed,1.0111392935786572
yellow,1.0106923248768385
beauty,1.0077916247095209
butter,1.0073347688151342
coughed,1.0070711655708648
frog,1.0066384080238289
shelf,1.0055988275035954
driven,1.0039729999316236
mouthful,1.003077934487804
corpse,1.0029854635925601
kisses,1.0021184964839964
log,1.0015566977072374
friendly,1.000592426465483
remembered,0.9988610010402084
awhile,0.997630572509767
crying,0.9973038254583998
hearted,0.9971809417655759
rests,0.9968740500486817
happen,0.9949917116465083
hours,0.994529844083707
badly,0.9939932629732627
permission,0.990925557069905
cloth,0.9907878532243172
dreadfully,0.9897471266379141
neck,0.9896137349884191
fair,0.989412692603088
babies,0.9892536317268515
opportunity,0.9891993069151509
pictures,0.9878521405113597
crack,0.9846659204858703
garret,0.983389633241176
pettitoes,0.9831682566759221
expression,0.980334445400845
order,0.9796893645102848
berries,0.9796604863008421
memory,0.9796218573614147
opposite,0.9795314404896136
jumped,0.9773760767982917
forsaken,0.97511857561834
spring,0.9747274092296428
leaned,0.9739652811165419
heap,0.972098294042679
doctor,0.9717872443709402
miss,0.9710930922870304
count,0.967581178319879
subject,0.9654262173953265
beneath,0.9649239628071713
wooden,0.9633874678933491
alps,0.9633348484174098
remembrance,0.9610435427845334
beer,0.9601478845951982
boards,0.9595610051702291
naked,0.9594579078694276
turning,0.959347667699144
beyond,0.9593402030091865
hymn,0.9555798640486436
peep,0.9550236309773656
meadow,0.954819143234843
drag,0.9530927546838341
rats,0.9505420846192459
fir,0.9485982458724473
pop,0.9478222262194591
business,0.9477752769201018
whether,0.9455473385334514
third,0.9430237598145135
iron,0.9426797340364156
walls,0.9406793762918689
either,0.9400443517561735
perfect,0.9396434790775652
kaela,0.93831060156552
swam,0.9382991573630639
wars,0.9368537240775587
duck,0.9353793879844456
fragrant,0.9321511418044782
mountains,0.9291769375624159
homeward,0.9287671156681443
pitied,0.9277663717412139
gathered,0.9277254430610656
tightly,0.9262778941733543
curtains,0.9219250912835273
tiptoes,0.9219145935154025
false,0.920847514001319
aside,0.9198160685790147
drank,0.9190367981477405
dwelt,0.9182237393622668
flight,0.9151866269266137
folks,0.9148521317780718
heat,0.9147956339307777
dummling,0.9143309352354106
completely,0.9139353836119404
earnest,0.9133919420846879
passing,0.9133469087328601
slip,0.9125846220569263
tale,0.9107238099563251
flea,0.9096072953727818
warmly,0.9094211190014797
later,0.9087922923480314
twilight,0.9076546019609228
painfully,0.9063417991377541
violently,0.9046102498816926
vanished,0.9029580730083411
considered,0.897804251231676
watch,0.8945305930188184
smile,0.8940911395138317
kingdom,0.8927725420872366
ashore,0.891727335531004
hopes,0.8907354499601392
lamentations,0.8904548781148923
sold,0.8893438173721329
tomorrow,0.8883147323944581
waves,0.8853355816981716
